"Plot Title: HSLE"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20370966_duplicate_duplicate_duplicate, SEN S/N: 20370966)","High Range, μS/cm (LGR S/N: 20370966_duplicate_duplicate_duplicate, SEN S/N: 20370966)","Temp, °C (LGR S/N: 20370966_duplicate_duplicate_duplicate, SEN S/N: 20370966)","Coupler Detached (LGR S/N: 20370966)","Coupler Attached (LGR S/N: 20370966)","Stopped (LGR S/N: 20370966)","End Of File (LGR S/N: 20370966)","Coupler Detached (LGR S/N: 20370966)","Coupler Attached (LGR S/N: 20370966)","Stopped (LGR S/N: 20370966)","End Of File (LGR S/N: 20370966)","Coupler Detached (LGR S/N: 20370966)","Coupler Attached (LGR S/N: 20370966)","Stopped (LGR S/N: 20370966)","End Of File (LGR S/N: 20370966)","Coupler Detached (LGR S/N: 20370966)","Coupler Attached (LGR S/N: 20370966)","Stopped (LGR S/N: 20370966)","End Of File (LGR S/N: 20370966)"
282,07/15/18 06:23:28 AM,0.0,0.0,19.88,,,,,,,,,,,,,,,,
283,07/15/18 06:53:28 AM,0.0,0.0,19.88,,,,,,,,,,,,,,,,
284,07/15/18 07:23:28 AM,0.0,0.0,19.88,,,,,,,,,,,,,,,,
285,07/15/18 07:53:28 AM,0.0,0.0,19.89,,,,,,,,,,,,,,,,
286,07/15/18 08:23:28 AM,0.0,0.0,19.89,,,,,,,,,,,,,,,,
287,07/15/18 08:53:28 AM,0.0,0.0,19.88,,,,,,,,,,,,,,,,
288,07/15/18 09:23:28 AM,0.0,0.0,19.89,,,,,,,,,,,,,,,,
289,07/15/18 09:53:28 AM,0.0,0.0,19.89,,,,,,,,,,,,,,,,
290,07/15/18 10:23:28 AM,0.0,0.0,19.89,,,,,,,,,,,,,,,,
291,07/15/18 10:53:28 AM,0.0,0.0,19.89,,,,,,,,,,,,,,,,
292,07/15/18 11:23:28 AM,0.0,0.0,19.88,,,,,,,,,,,,,,,,
293,07/15/18 11:53:28 AM,0.0,0.0,19.88,,,,,,,,,,,,,,,,
294,07/15/18 12:23:28 PM,0.0,0.0,19.88,,,,,,,,,,,,,,,,
295,07/15/18 12:53:28 PM,0.0,0.0,19.88,,,,,,,,,,,,,,,,
296,07/15/18 01:23:28 PM,0.0,0.0,19.88,,,,,,,,,,,,,,,,
297,07/15/18 01:53:28 PM,0.0,0.0,19.88,,,,,,,,,,,,,,,,
298,07/15/18 02:23:28 PM,0.0,0.0,19.88,,,,,,,,,,,,,,,,
299,07/15/18 02:53:28 PM,0.0,0.0,19.87,,,,,,,,,,,,,,,,
300,07/15/18 03:23:28 PM,0.0,0.0,19.87,,,,,,,,,,,,,,,,
301,07/15/18 03:53:28 PM,0.0,0.0,19.87,,,,,,,,,,,,,,,,
302,07/15/18 04:23:28 PM,0.0,0.0,19.87,,,,,,,,,,,,,,,,
303,07/15/18 04:53:28 PM,0.0,0.0,19.87,,,,,,,,,,,,,,,,
304,07/15/18 05:23:28 PM,0.0,0.0,19.87,,,,,,,,,,,,,,,,
305,07/15/18 05:53:28 PM,0.0,0.0,19.87,,,,,,,,,,,,,,,,
306,07/15/18 06:23:28 PM,0.0,0.0,19.86,,,,,,,,,,,,,,,,
307,07/15/18 06:53:28 PM,0.0,0.0,19.86,,,,,,,,,,,,,,,,
308,07/15/18 07:23:28 PM,0.0,0.0,19.87,,,,,,,,,,,,,,,,
309,07/15/18 07:53:28 PM,0.0,0.0,19.87,,,,,,,,,,,,,,,,
310,07/15/18 08:23:28 PM,0.0,0.0,19.88,,,,,,,,,,,,,,,,
311,07/15/18 08:53:28 PM,0.0,0.0,19.88,,,,,,,,,,,,,,,,
312,07/15/18 09:23:28 PM,0.0,0.0,19.87,,,,,,,,,,,,,,,,
313,07/15/18 09:53:28 PM,0.0,0.0,19.88,,,,,,,,,,,,,,,,
314,07/15/18 10:23:28 PM,0.0,0.0,19.88,,,,,,,,,,,,,,,,
315,07/15/18 10:53:28 PM,0.0,0.0,19.88,,,,,,,,,,,,,,,,
316,07/15/18 11:23:28 PM,0.0,0.0,19.89,,,,,,,,,,,,,,,,
317,07/15/18 11:53:28 PM,0.0,0.0,19.89,,,,,,,,,,,,,,,,
318,07/16/18 12:23:28 AM,0.0,0.0,19.91,,,,,,,,,,,,,,,,
319,07/16/18 12:53:28 AM,0.0,0.0,19.91,,,,,,,,,,,,,,,,
320,07/16/18 01:23:28 AM,0.0,0.0,19.91,,,,,,,,,,,,,,,,
321,07/16/18 01:53:28 AM,0.0,0.0,19.92,,,,,,,,,,,,,,,,
322,07/16/18 02:23:28 AM,0.0,0.0,19.92,,,,,,,,,,,,,,,,
323,07/16/18 02:53:28 AM,0.0,0.0,19.93,,,,,,,,,,,,,,,,
324,07/16/18 03:23:28 AM,0.0,0.0,19.93,,,,,,,,,,,,,,,,
325,07/16/18 03:53:28 AM,0.0,0.0,19.94,,,,,,,,,,,,,,,,
326,07/16/18 04:23:28 AM,0.0,0.0,19.94,,,,,,,,,,,,,,,,
327,07/16/18 04:53:28 AM,0.0,0.0,19.94,,,,,,,,,,,,,,,,
328,07/16/18 05:23:28 AM,0.0,0.0,19.95,,,,,,,,,,,,,,,,
329,07/16/18 05:53:28 AM,0.0,0.0,19.95,,,,,,,,,,,,,,,,
330,07/16/18 06:23:28 AM,0.0,0.0,19.95,,,,,,,,,,,,,,,,
331,07/16/18 06:53:28 AM,0.0,0.0,19.97,,,,,,,,,,,,,,,,
332,07/16/18 07:23:28 AM,0.0,0.0,19.97,,,,,,,,,,,,,,,,
333,07/16/18 07:53:28 AM,0.0,0.0,19.97,,,,,,,,,,,,,,,,
334,07/16/18 08:23:28 AM,0.0,0.0,19.98,,,,,,,,,,,,,,,,
335,07/16/18 08:53:28 AM,0.0,0.0,19.98,,,,,,,,,,,,,,,,
336,07/16/18 09:23:28 AM,0.0,0.0,19.98,,,,,,,,,,,,,,,,
337,07/16/18 09:53:28 AM,0.0,0.0,19.99,,,,,,,,,,,,,,,,
338,07/16/18 10:23:28 AM,0.0,0.0,19.99,,,,,,,,,,,,,,,,
339,07/16/18 10:53:28 AM,0.0,0.0,19.99,,,,,,,,,,,,,,,,
340,07/16/18 11:23:28 AM,0.0,0.0,19.99,,,,,,,,,,,,,,,,
341,07/16/18 11:53:28 AM,0.0,0.0,20.00,,,,,,,,,,,,,,,,
342,07/16/18 12:23:28 PM,0.0,0.0,20.00,,,,,,,,,,,,,,,,
343,07/16/18 12:53:28 PM,0.0,0.0,20.00,,,,,,,,,,,,,,,,
344,07/16/18 01:23:28 PM,0.0,0.0,20.00,,,,,,,,,,,,,,,,
345,07/16/18 01:53:28 PM,0.0,0.0,20.00,,,,,,,,,,,,,,,,
346,07/16/18 02:23:28 PM,0.0,0.0,20.00,,,,,,,,,,,,,,,,
347,07/16/18 02:53:28 PM,0.0,0.0,20.00,,,,,,,,,,,,,,,,
348,07/16/18 03:23:28 PM,0.0,0.0,20.00,,,,,,,,,,,,,,,,
349,07/16/18 03:53:28 PM,0.0,0.0,20.00,,,,,,,,,,,,,,,,
350,07/16/18 04:00:16 PM,,,,,Logged,,,,,,,,,,,,,,
351,07/16/18 04:00:19 PM,,,,,,Logged,Logged,,,,,,,,,,,,
352,07/16/18 04:23:28 PM,0.0,0.0,21.01,,,,,Logged,,,,,,,,,,,
353,07/16/18 04:53:28 PM,0.0,0.0,20.24,,,,,,,,,,,,,,,,
354,07/16/18 05:23:28 PM,0.0,0.0,20.11,,,,,,,,,,,,,,,,
355,07/16/18 05:53:28 PM,0.0,0.0,20.08,,,,,,,,,,,,,,,,
356,07/16/18 06:23:28 PM,0.0,0.0,20.06,,,,,,,,,,,,,,,,
357,07/16/18 06:53:28 PM,0.0,0.0,20.06,,,,,,,,,,,,,,,,
358,07/16/18 07:23:28 PM,0.0,0.0,20.06,,,,,,,,,,,,,,,,
359,07/16/18 07:53:28 PM,0.0,0.0,20.07,,,,,,,,,,,,,,,,
360,07/16/18 08:23:28 PM,0.0,0.0,20.07,,,,,,,,,,,,,,,,
361,07/16/18 08:53:28 PM,0.0,0.0,20.08,,,,,,,,,,,,,,,,
362,07/16/18 09:23:28 PM,0.0,0.0,20.10,,,,,,,,,,,,,,,,
363,07/16/18 09:53:28 PM,0.0,0.0,20.10,,,,,,,,,,,,,,,,
364,07/16/18 10:23:28 PM,0.0,0.0,20.11,,,,,,,,,,,,,,,,
365,07/16/18 10:53:28 PM,0.0,0.0,20.12,,,,,,,,,,,,,,,,
366,07/16/18 11:23:28 PM,0.0,0.0,20.13,,,,,,,,,,,,,,,,
367,07/16/18 11:53:28 PM,0.0,0.0,20.14,,,,,,,,,,,,,,,,
368,07/17/18 12:23:28 AM,0.0,0.0,20.14,,,,,,,,,,,,,,,,
369,07/17/18 12:53:28 AM,0.0,0.0,20.16,,,,,,,,,,,,,,,,
370,07/17/18 01:23:28 AM,0.0,0.0,20.17,,,,,,,,,,,,,,,,
371,07/17/18 01:53:28 AM,0.0,0.0,20.18,,,,,,,,,,,,,,,,
372,07/17/18 02:23:28 AM,0.0,0.0,20.19,,,,,,,,,,,,,,,,
373,07/17/18 02:53:28 AM,0.0,0.0,20.20,,,,,,,,,,,,,,,,
374,07/17/18 03:23:28 AM,0.0,0.0,20.20,,,,,,,,,,,,,,,,
375,07/17/18 03:53:28 AM,0.0,0.0,20.21,,,,,,,,,,,,,,,,
376,07/17/18 04:23:28 AM,0.0,0.0,20.23,,,,,,,,,,,,,,,,
377,07/17/18 04:53:28 AM,0.0,0.0,20.24,,,,,,,,,,,,,,,,
378,07/17/18 05:23:28 AM,0.0,0.0,20.24,,,,,,,,,,,,,,,,
379,07/17/18 05:53:28 AM,0.0,0.0,20.25,,,,,,,,,,,,,,,,
380,07/17/18 06:23:28 AM,0.0,0.0,20.26,,,,,,,,,,,,,,,,
381,07/17/18 06:53:28 AM,0.0,0.0,20.26,,,,,,,,,,,,,,,,
382,07/17/18 07:23:28 AM,0.0,0.0,20.26,,,,,,,,,,,,,,,,
383,07/17/18 07:53:28 AM,0.0,0.0,20.27,,,,,,,,,,,,,,,,
384,07/17/18 08:23:28 AM,0.0,0.0,20.29,,,,,,,,,,,,,,,,
385,07/17/18 08:53:28 AM,0.0,0.0,20.29,,,,,,,,,,,,,,,,
386,07/17/18 09:23:28 AM,0.0,0.0,20.30,,,,,,,,,,,,,,,,
387,07/17/18 09:53:28 AM,0.0,0.0,20.30,,,,,,,,,,,,,,,,
388,07/17/18 10:23:28 AM,0.0,0.0,20.31,,,,,,,,,,,,,,,,
389,07/17/18 10:53:28 AM,0.0,0.0,20.31,,,,,,,,,,,,,,,,
390,07/17/18 11:23:28 AM,0.0,0.0,20.32,,,,,,,,,,,,,,,,
391,07/17/18 11:53:28 AM,0.0,0.0,20.32,,,,,,,,,,,,,,,,
392,07/17/18 12:23:28 PM,0.0,0.0,20.33,,,,,,,,,,,,,,,,
393,07/17/18 12:53:28 PM,0.0,0.0,20.33,,,,,,,,,,,,,,,,
394,07/17/18 01:23:28 PM,0.0,0.0,20.33,,,,,,,,,,,,,,,,
395,07/17/18 01:53:28 PM,0.0,0.0,20.33,,,,,,,,,,,,,,,,
396,07/17/18 02:23:28 PM,0.0,0.0,20.33,,,,,,,,,,,,,,,,
397,07/17/18 02:53:28 PM,0.0,0.0,20.35,,,,,,,,,,,,,,,,
398,07/17/18 03:23:28 PM,0.0,0.0,20.35,,,,,,,,,,,,,,,,
399,07/17/18 03:53:28 PM,0.0,0.0,20.36,,,,,,,,,,,,,,,,
400,07/17/18 04:23:28 PM,0.0,0.0,20.39,,,,,,,,,,,,,,,,
401,07/17/18 04:53:28 PM,0.0,0.0,20.42,,,,,,,,,,,,,,,,
402,07/17/18 05:23:28 PM,0.0,0.0,20.42,,,,,,,,,,,,,,,,
403,07/17/18 05:53:28 PM,2281.2,2428.5,20.31,,,,,,,,,,,,,,,,
404,07/17/18 06:23:28 PM,2367.0,2526.4,20.31,,,,,,,,,,,,,,,,
405,07/17/18 06:53:28 PM,2377.8,2540.0,20.32,,,,,,,,,,,,,,,,
406,07/17/18 07:23:28 PM,2345.0,2506.6,20.33,,,,,,,,,,,,,,,,
407,07/17/18 07:53:28 PM,2346.0,2508.5,20.35,,,,,,,,,,,,,,,,
408,07/17/18 08:23:28 PM,2354.2,2519.0,20.35,,,,,,,,,,,,,,,,
409,07/17/18 08:53:28 PM,2396.2,2566.6,20.36,,,,,,,,,,,,,,,,
410,07/17/18 09:23:28 PM,2440.4,2614.1,20.38,,,,,,,,,,,,,,,,
411,07/17/18 09:53:28 PM,2468.7,2644.2,20.39,,,,,,,,,,,,,,,,
412,07/17/18 10:23:28 PM,2495.1,2673.7,20.40,,,,,,,,,,,,,,,,
413,07/17/18 10:53:28 PM,2515.7,2697.6,20.40,,,,,,,,,,,,,,,,
414,07/17/18 11:23:28 PM,2535.9,2719.1,20.42,,,,,,,,,,,,,,,,
415,07/17/18 11:53:28 PM,2558.2,2744.8,20.43,,,,,,,,,,,,,,,,
416,07/18/18 12:23:28 AM,2581.5,2769.8,20.43,,,,,,,,,,,,,,,,
417,07/18/18 12:53:28 AM,2607.5,2799.1,20.44,,,,,,,,,,,,,,,,
418,07/18/18 01:23:28 AM,2632.5,2825.3,20.45,,,,,,,,,,,,,,,,
419,07/18/18 01:53:28 AM,2656.5,2852.0,20.46,,,,,,,,,,,,,,,,
420,07/18/18 02:23:28 AM,2681.0,2879.3,20.48,,,,,,,,,,,,,,,,
421,07/18/18 02:53:28 AM,2704.0,2903.5,20.48,,,,,,,,,,,,,,,,
422,07/18/18 03:23:28 AM,2725.5,2927.1,20.49,,,,,,,,,,,,,,,,
423,07/18/18 03:53:28 AM,2745.4,2949.4,20.50,,,,,,,,,,,,,,,,
424,07/18/18 04:23:28 AM,2764.8,2970.5,20.50,,,,,,,,,,,,,,,,
425,07/18/18 04:53:28 AM,2782.7,2991.0,20.51,,,,,,,,,,,,,,,,
426,07/18/18 05:23:28 AM,2799.5,3008.4,20.51,,,,,,,,,,,,,,,,
427,07/18/18 05:53:28 AM,2815.3,3024.6,20.52,,,,,,,,,,,,,,,,
428,07/18/18 06:23:28 AM,2828.5,3040.2,20.52,,,,,,,,,,,,,,,,
429,07/18/18 06:53:28 AM,2841.2,3052.2,20.52,,,,,,,,,,,,,,,,
430,07/18/18 07:23:28 AM,2850.7,3064.7,20.52,,,,,,,,,,,,,,,,
431,07/18/18 07:53:28 AM,2861.8,3074.3,20.54,,,,,,,,,,,,,,,,
432,07/18/18 08:23:28 AM,2870.2,3083.2,20.54,,,,,,,,,,,,,,,,
433,07/18/18 08:53:28 AM,2877.6,3090.4,20.54,,,,,,,,,,,,,,,,
434,07/18/18 09:23:28 AM,2884.0,3097.0,20.54,,,,,,,,,,,,,,,,
435,07/18/18 09:53:28 AM,2888.7,3102.9,20.55,,,,,,,,,,,,,,,,
436,07/18/18 10:23:28 AM,2893.5,3107.1,20.54,,,,,,,,,,,,,,,,
437,07/18/18 10:53:28 AM,2896.1,3110.7,20.55,,,,,,,,,,,,,,,,
438,07/18/18 11:23:28 AM,2898.8,3113.1,20.55,,,,,,,,,,,,,,,,
439,07/18/18 11:53:28 AM,2902.0,3115.5,20.55,,,,,,,,,,,,,,,,
440,07/18/18 12:23:28 PM,2903.0,3116.0,20.55,,,,,,,,,,,,,,,,
441,07/18/18 12:53:28 PM,2904.6,3117.2,20.55,,,,,,,,,,,,,,,,
442,07/18/18 01:23:28 PM,2905.2,3118.4,20.54,,,,,,,,,,,,,,,,
443,07/18/18 01:53:28 PM,2905.7,3117.8,20.54,,,,,,,,,,,,,,,,
444,07/18/18 02:23:28 PM,2904.6,3117.2,20.54,,,,,,,,,,,,,,,,
445,07/18/18 02:53:28 PM,2904.6,3116.0,20.52,,,,,,,,,,,,,,,,
446,07/18/18 03:23:28 PM,2904.1,3114.9,20.52,,,,,,,,,,,,,,,,
447,07/18/18 03:53:28 PM,2902.5,3112.5,20.52,,,,,,,,,,,,,,,,
448,07/18/18 04:23:28 PM,2900.4,3110.1,20.52,,,,,,,,,,,,,,,,
449,07/18/18 04:53:28 PM,2898.3,3106.5,20.52,,,,,,,,,,,,,,,,
450,07/18/18 05:23:28 PM,2896.7,3103.5,20.51,,,,,,,,,,,,,,,,
451,07/18/18 05:53:28 PM,2893.5,3100.0,20.51,,,,,,,,,,,,,,,,
452,07/18/18 06:23:28 PM,2889.3,3096.4,20.51,,,,,,,,,,,,,,,,
453,07/18/18 06:53:28 PM,2882.9,3088.0,20.51,,,,,,,,,,,,,,,,
454,07/18/18 07:23:28 PM,2876.6,3082.1,20.51,,,,,,,,,,,,,,,,
455,07/18/18 07:53:28 PM,2870.7,3075.5,20.51,,,,,,,,,,,,,,,,
456,07/18/18 08:23:28 PM,2864.4,3068.9,20.50,,,,,,,,,,,,,,,,
457,07/18/18 08:53:28 PM,2859.1,3061.7,20.51,,,,,,,,,,,,,,,,
458,07/18/18 09:23:28 PM,2851.7,3054.6,20.51,,,,,,,,,,,,,,,,
459,07/18/18 09:53:28 PM,2846.4,3047.4,20.50,,,,,,,,,,,,,,,,
460,07/18/18 10:23:28 PM,2840.1,3039.0,20.51,,,,,,,,,,,,,,,,
461,07/18/18 10:53:28 PM,2832.2,3031.8,20.51,,,,,,,,,,,,,,,,
462,07/18/18 11:23:28 PM,2825.9,3024.0,20.51,,,,,,,,,,,,,,,,
463,07/18/18 11:53:28 PM,2819.5,3016.8,20.51,,,,,,,,,,,,,,,,
464,07/19/18 12:23:28 AM,2813.7,3008.4,20.51,,,,,,,,,,,,,,,,
465,07/19/18 12:53:28 AM,2807.4,3001.8,20.50,,,,,,,,,,,,,,,,
466,07/19/18 01:23:28 AM,2803.2,2994.6,20.50,,,,,,,,,,,,,,,,
467,07/19/18 01:53:28 AM,2796.4,2987.4,20.50,,,,,,,,,,,,,,,,
468,07/19/18 02:23:28 AM,2792.7,2980.1,20.50,,,,,,,,,,,,,,,,
469,07/19/18 02:53:28 AM,2786.9,2974.1,20.50,,,,,,,,,,,,,,,,
470,07/19/18 03:23:28 AM,2781.6,2968.7,20.50,,,,,,,,,,,,,,,,
471,07/19/18 03:53:28 AM,2779.0,2962.7,20.50,,,,,,,,,,,,,,,,
472,07/19/18 04:23:28 AM,2773.7,2957.3,20.49,,,,,,,,,,,,,,,,
473,07/19/18 04:53:28 AM,2770.1,2952.4,20.49,,,,,,,,,,,,,,,,
474,07/19/18 05:23:28 AM,2765.3,2946.4,20.49,,,,,,,,,,,,,,,,
475,07/19/18 05:53:28 AM,2761.7,2942.2,20.48,,,,,,,,,,,,,,,,
476,07/19/18 06:23:28 AM,2758.5,2937.3,20.48,,,,,,,,,,,,,,,,
477,07/19/18 06:53:28 AM,2754.3,2931.9,20.48,,,,,,,,,,,,,,,,
478,07/19/18 07:23:28 AM,2750.6,2926.5,20.46,,,,,,,,,,,,,,,,
479,07/19/18 07:53:28 AM,2745.4,2921.6,20.46,,,,,,,,,,,,,,,,
480,07/19/18 08:23:28 AM,2740.7,2915.6,20.45,,,,,,,,,,,,,,,,
481,07/19/18 08:53:28 AM,2735.4,2909.6,20.45,,,,,,,,,,,,,,,,
482,07/19/18 09:23:28 AM,2731.2,2902.9,20.44,,,,,,,,,,,,,,,,
483,07/19/18 09:53:28 AM,2725.5,2896.9,20.43,,,,,,,,,,,,,,,,
484,07/19/18 10:23:28 AM,2718.1,2890.2,20.43,,,,,,,,,,,,,,,,
485,07/19/18 10:53:28 AM,2712.9,2883.5,20.42,,,,,,,,,,,,,,,,
486,07/19/18 11:23:28 AM,2705.0,2875.0,20.42,,,,,,,,,,,,,,,,
487,07/19/18 11:53:28 AM,2698.8,2867.8,20.40,,,,,,,,,,,,,,,,
488,07/19/18 12:23:28 PM,2692.5,2859.9,20.39,,,,,,,,,,,,,,,,
489,07/19/18 12:53:28 PM,2686.2,2851.4,20.38,,,,,,,,,,,,,,,,
490,07/19/18 01:23:28 PM,2678.9,2844.1,20.37,,,,,,,,,,,,,,,,
491,07/19/18 01:53:28 PM,2672.6,2836.2,20.36,,,,,,,,,,,,,,,,
492,07/19/18 02:23:28 PM,2666.4,2828.9,20.36,,,,,,,,,,,,,,,,
493,07/19/18 02:53:28 PM,2659.6,2822.2,20.35,,,,,,,,,,,,,,,,
494,07/19/18 03:23:28 PM,2653.3,2815.5,20.33,,,,,,,,,,,,,,,,
495,07/19/18 03:53:28 PM,2648.1,2808.8,20.32,,,,,,,,,,,,,,,,
496,07/19/18 04:23:28 PM,2642.4,2802.1,20.32,,,,,,,,,,,,,,,,
497,07/19/18 04:53:28 PM,2637.2,2796.6,20.31,,,,,,,,,,,,,,,,
498,07/19/18 05:23:28 PM,2631.4,2791.2,20.30,,,,,,,,,,,,,,,,
499,07/19/18 05:53:28 PM,2626.2,2784.5,20.30,,,,,,,,,,,,,,,,
500,07/19/18 06:23:28 PM,2620.5,2779.0,20.29,,,,,,,,,,,,,,,,
501,07/19/18 06:53:28 PM,2615.8,2772.3,20.27,,,,,,,,,,,,,,,,
502,07/19/18 07:23:28 PM,2610.6,2766.8,20.26,,,,,,,,,,,,,,,,
503,07/19/18 07:53:28 PM,2604.4,2760.7,20.26,,,,,,,,,,,,,,,,
504,07/19/18 08:23:28 PM,2599.2,2755.2,20.26,,,,,,,,,,,,,,,,
505,07/19/18 08:53:28 PM,2594.5,2749.7,20.25,,,,,,,,,,,,,,,,
506,07/19/18 09:23:28 PM,2589.3,2744.2,20.25,,,,,,,,,,,,,,,,
507,07/19/18 09:53:28 PM,2585.2,2738.0,20.24,,,,,,,,,,,,,,,,
508,07/19/18 10:23:28 PM,2580.5,2733.2,20.24,,,,,,,,,,,,,,,,
509,07/19/18 10:53:28 PM,2575.8,2727.6,20.24,,,,,,,,,,,,,,,,
510,07/19/18 11:23:28 PM,2571.1,2722.8,20.24,,,,,,,,,,,,,,,,
511,07/19/18 11:53:28 PM,2567.0,2718.5,20.23,,,,,,,,,,,,,,,,
512,07/20/18 12:23:28 AM,2562.8,2714.2,20.23,,,,,,,,,,,,,,,,
513,07/20/18 12:53:28 AM,2559.2,2709.9,20.23,,,,,,,,,,,,,,,,
514,07/20/18 01:23:28 AM,2555.1,2706.2,20.23,,,,,,,,,,,,,,,,
515,07/20/18 01:53:28 AM,2552.0,2701.9,20.21,,,,,,,,,,,,,,,,
516,07/20/18 02:23:28 AM,2548.3,2698.9,20.21,,,,,,,,,,,,,,,,
517,07/20/18 02:53:28 AM,2545.7,2694.6,20.23,,,,,,,,,,,,,,,,
518,07/20/18 03:23:28 AM,2543.2,2692.1,20.21,,,,,,,,,,,,,,,,
519,07/20/18 03:53:28 AM,2539.0,2687.8,20.21,,,,,,,,,,,,,,,,
520,07/20/18 04:23:28 AM,2536.9,2685.4,20.20,,,,,,,,,,,,,,,,
521,07/20/18 04:53:28 AM,2533.3,2682.3,20.20,,,,,,,,,,,,,,,,
522,07/20/18 05:23:28 AM,2530.7,2679.9,20.20,,,,,,,,,,,,,,,,
523,07/20/18 05:53:28 AM,2528.1,2676.8,20.19,,,,,,,,,,,,,,,,
524,07/20/18 06:23:28 AM,2525.0,2673.7,20.19,,,,,,,,,,,,,,,,
525,07/20/18 06:53:28 AM,2522.5,2670.0,20.18,,,,,,,,,,,,,,,,
526,07/20/18 07:23:28 AM,2518.8,2667.0,20.18,,,,,,,,,,,,,,,,
527,07/20/18 07:53:28 AM,2516.2,2663.9,20.18,,,,,,,,,,,,,,,,
528,07/20/18 08:23:28 AM,2513.7,2661.4,20.17,,,,,,,,,,,,,,,,
529,07/20/18 08:53:28 AM,2511.1,2658.4,20.16,,,,,,,,,,,,,,,,
530,07/20/18 09:23:28 AM,2508.5,2655.9,20.16,,,,,,,,,,,,,,,,
531,07/20/18 09:53:28 AM,2505.9,2651.6,20.14,,,,,,,,,,,,,,,,
532,07/20/18 10:23:28 AM,2502.3,2649.8,20.14,,,,,,,,,,,,,,,,
533,07/20/18 10:53:28 AM,2499.7,2646.7,20.13,,,,,,,,,,,,,,,,
534,07/20/18 11:23:28 AM,2498.2,2644.2,20.13,,,,,,,,,,,,,,,,
535,07/20/18 11:53:28 AM,2495.6,2640.5,20.12,,,,,,,,,,,,,,,,
536,07/20/18 12:23:28 PM,2493.0,2638.1,20.12,,,,,,,,,,,,,,,,
537,07/20/18 12:53:28 PM,2489.4,2635.0,20.11,,,,,,,,,,,,,,,,
538,07/20/18 01:23:28 PM,2486.8,2632.5,20.10,,,,,,,,,,,,,,,,
539,07/20/18 01:53:28 PM,2484.2,2628.9,20.10,,,,,,,,,,,,,,,,
540,07/20/18 02:23:28 PM,2481.1,2626.4,20.08,,,,,,,,,,,,,,,,
541,07/20/18 02:53:28 PM,2478.0,2622.1,20.07,,,,,,,,,,,,,,,,
542,07/20/18 03:23:28 PM,2474.4,2619.0,20.06,,,,,,,,,,,,,,,,
543,07/20/18 03:53:28 PM,2471.8,2615.9,20.06,,,,,,,,,,,,,,,,
544,07/20/18 04:23:28 PM,0.0,0.0,25.40,,,,,,,,,,,,,,,,
545,07/20/18 04:53:28 PM,2813.7,3001.8,19.99,,,,,,,,,,,,,,,,
546,07/20/18 05:23:28 PM,2791.1,2977.1,19.79,,,,,,,,,,,,,,,,
547,07/20/18 05:53:28 PM,2780.6,2965.7,19.70,,,,,,,,,,,,,,,,
548,07/20/18 06:23:28 PM,2776.4,2961.5,19.67,,,,,,,,,,,,,,,,
549,07/20/18 06:53:28 PM,2773.7,2959.7,19.65,,,,,,,,,,,,,,,,
550,07/20/18 07:23:28 PM,2772.2,2958.5,19.62,,,,,,,,,,,,,,,,
551,07/20/18 07:53:28 PM,2771.1,2957.3,19.62,,,,,,,,,,,,,,,,
552,07/20/18 08:23:28 PM,2771.1,2956.7,19.61,,,,,,,,,,,,,,,,
553,07/20/18 08:53:28 PM,2771.1,2956.7,19.60,,,,,,,,,,,,,,,,
554,07/20/18 09:23:28 PM,2771.1,2957.3,19.60,,,,,,,,,,,,,,,,
555,07/20/18 09:53:28 PM,2770.6,2957.3,19.60,,,,,,,,,,,,,,,,
556,07/20/18 10:23:28 PM,2770.1,2957.3,19.59,,,,,,,,,,,,,,,,
557,07/20/18 10:53:28 PM,2771.1,2957.9,19.59,,,,,,,,,,,,,,,,
558,07/20/18 11:23:28 PM,2771.1,2957.9,19.59,,,,,,,,,,,,,,,,
559,07/20/18 11:53:28 PM,2771.6,2957.9,19.57,,,,,,,,,,,,,,,,
560,07/21/18 12:23:28 AM,2771.6,2959.1,19.57,,,,,,,,,,,,,,,,
561,07/21/18 12:53:28 AM,2770.6,2957.9,19.57,,,,,,,,,,,,,,,,
562,07/21/18 01:23:28 AM,2770.6,2959.1,19.57,,,,,,,,,,,,,,,,
563,07/21/18 01:53:28 AM,2770.1,2959.1,19.57,,,,,,,,,,,,,,,,
564,07/21/18 02:23:28 AM,2771.6,2959.1,19.56,,,,,,,,,,,,,,,,
565,07/21/18 02:53:28 AM,2770.6,2959.7,19.57,,,,,,,,,,,,,,,,
566,07/21/18 03:23:28 AM,2771.6,2959.7,19.56,,,,,,,,,,,,,,,,
567,07/21/18 03:53:28 AM,2772.7,2959.7,19.56,,,,,,,,,,,,,,,,
568,07/21/18 04:23:28 AM,2772.2,2960.3,19.56,,,,,,,,,,,,,,,,
569,07/21/18 04:53:28 AM,2773.7,2961.5,19.56,,,,,,,,,,,,,,,,
570,07/21/18 05:23:28 AM,2773.7,2962.1,19.56,,,,,,,,,,,,,,,,
571,07/21/18 05:53:28 AM,2774.8,2962.1,19.56,,,,,,,,,,,,,,,,
572,07/21/18 06:23:28 AM,2775.3,2962.7,19.56,,,,,,,,,,,,,,,,
573,07/21/18 06:53:28 AM,2775.8,2963.3,19.56,,,,,,,,,,,,,,,,
